"symbol","instrument_type","security_type","market_status","total_volume","aum_size","average","change","eps","exchange","exercise_price","exercise_ratio","high","implied_volatility","inav","intrinsic_value","last","last_trading_date","low","maturity_date","moneyness","pbv","pe","percent_change","percent_yield","theoretical","to_last_trade","underlying","underlying_price","updated_at"
"BEAUTY","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.03868",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.37","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:29:53.587773"
"BEC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.25","78.93",NULL,"2.109999895095825",NULL,NULL,NULL,NULL,"2025-03-17 01:29:55.773407"
"BEM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.25","21.86",NULL,"2.7300000190734863",NULL,NULL,NULL,NULL,"2025-03-17 01:29:57.969294"
"BEYOND","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.1277",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.32","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:30:00.162038"
"BGC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.37261",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.82","15.3",NULL,"3.7699999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:30:02.370674"
"BGRIM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.86","19.93",NULL,"3.609999895095825",NULL,NULL,NULL,NULL,"2025-03-17 01:30:07.568189"
"BGT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.02383",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:30:09.755079"
"BH","STOCK","CS","Open1",0,NULL,NULL,NULL,"9.78093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5.05","17.86",NULL,"2.869999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:30:11.925914"
"BIG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.02995",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.63","10.68",NULL,"4.690000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:30:14.10833"
"BIOTEC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0271",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:30:16.296555"
"BIS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.207",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.01","12.46",NULL,"5.429999828338623",NULL,NULL,NULL,NULL,"2025-03-17 01:30:18.513229"
"BIZ","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.37464",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.23","8.74",NULL,"10.739999771118164",NULL,NULL,NULL,NULL,"2025-03-17 01:30:20.696695"
"BJC","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.69","20.83",NULL,"3.4100000858306885",NULL,NULL,NULL,NULL,"2025-03-17 01:30:22.87843"
"BJCHI","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.01758",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:30:25.11504"
"BKD","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.15395",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","8.05",NULL,"8.0600004196167",NULL,NULL,NULL,NULL,"2025-03-17 01:30:27.356338"
"BKGI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.19","23.44",NULL,"2.549999952316284",NULL,NULL,NULL,NULL,"2025-03-17 01:30:29.663993"
"BKIH","STOCK","CS","Open1",0,NULL,NULL,NULL,"28.60917",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.93","9.93",NULL,"5.920000076293945",NULL,NULL,NULL,NULL,"2025-03-17 01:30:31.841175"
"BLA","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.7","9.28",NULL,"3.450000047683716",NULL,NULL,NULL,NULL,"2025-03-17 01:30:34.024531"
"BLAND","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.01019",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.17","7.04",NULL,"2.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 01:30:36.202609"
"BLC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.5","14.57",NULL,"3.609999895095825",NULL,NULL,NULL,NULL,"2025-03-17 01:30:38.397685"
"BLESS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.01002",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.16","22.95",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:30:40.607254"
"BLISS","STOCK","CS","Suspend",0,NULL,NULL,NULL,"-0.00287",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-03-17 01:30:42.80067"
"BM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.13759",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.01","21.62",NULL,"3.690000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:30:44.977285"
"BOFFICE","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5",NULL,NULL,"11.649999618530273",NULL,NULL,NULL,NULL,"2025-03-17 01:30:47.161422"
"BOL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.33606",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.02","15.18",NULL,"6.079999923706055",NULL,NULL,NULL,NULL,"2025-03-17 01:30:49.326685"
"BPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.57299",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.42","12.04",NULL,"8.699999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:30:51.558804"
"BPS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.02049",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.7","26.37",NULL,"2.5",NULL,NULL,NULL,NULL,"2025-03-17 01:30:54.873053"
"BR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.32","12.33",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:30:57.069385"
"BRI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.50009",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.32","3.98",NULL,"1.5099999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:30:59.276142"
"BROCK","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.01538",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.25","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:01.496062"
"BRR","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.27333",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.94","3.52",NULL,"11.15999984741211",NULL,NULL,NULL,NULL,"2025-03-17 01:31:03.682583"
"BRRGIF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.6",NULL,NULL,"8.449999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:31:05.866922"
"BSBM","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.13001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.47","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:08.035045"
"BSM","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.369",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.9","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:10.213492"
"BSRC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.71","0.0",NULL,"1.5499999523162842",NULL,NULL,NULL,NULL,"2025-03-17 01:31:12.385168"
"BTC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.017",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.16","24.91",NULL,"5.769999980926514",NULL,NULL,NULL,NULL,"2025-03-17 01:31:14.560026"
"BTG","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.27463",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.41","15.53",NULL,"2.5299999713897705",NULL,NULL,NULL,NULL,"2025-03-17 01:31:16.80456"
"BTNC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.69122",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","20.83",NULL,"1.3899999856948853",NULL,NULL,NULL,NULL,"2025-03-17 01:31:18.99313"
"BTS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.53","40.6",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:21.193588"
"BTSGIF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:23.403262"
"BTW","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.05179",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.62","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:25.564767"
"BUI","STOCK","CS","Open1",0,NULL,NULL,NULL,"4.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.69","4.46",NULL,"15.380000114440918",NULL,NULL,NULL,NULL,"2025-03-17 01:31:27.749244"
"BVG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.11584",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.1","15.8",NULL,"4.639999866485596",NULL,NULL,NULL,NULL,"2025-03-17 01:31:30.022155"
"BWG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.01693",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.39","17.92",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:32.192789"
"BYD","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.891",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.33","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:36.554577"
"CAZ","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.7881",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.73","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:38.716254"
"CBG","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.84268",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.49","20.84",NULL,"2.190000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:31:40.891958"
"CCET","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.25424",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.4","23.89",NULL,"3.359999895095825",NULL,NULL,NULL,NULL,"2025-03-17 01:31:43.542754"
"CCP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.03132",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.39","6.71",NULL,"4.760000228881836",NULL,NULL,NULL,NULL,"2025-03-17 01:31:45.711744"
"CEN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.02897",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.92","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:47.906937"
"CENTEL","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.29851",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.13","25.22",NULL,"1.7999999523162842",NULL,NULL,NULL,NULL,"2025-03-17 01:31:50.072547"
"CEYE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.07848",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.99","28.54",NULL,"3.3499999046325684",NULL,NULL,NULL,NULL,"2025-03-17 01:31:52.24573"
"CFARM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.01954",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.52","33.74",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:54.473117"
"CFRESH","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.08794",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.44","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:56.630838"
"CGD","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.03045",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.54","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:31:58.794487"
"CGH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0622",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","8.69",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:00.973103"
"CH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.15894",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.17","12.58",NULL,"5.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:03.15448"
"CHAO","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.48",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.54","11.92",NULL,"3.2100000381469727",NULL,NULL,NULL,NULL,"2025-03-17 01:32:05.333689"
"CHARAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.46","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:07.508622"
"CHASE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.043",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","14.51",NULL,"1.649999976158142",NULL,NULL,NULL,NULL,"2025-03-17 01:32:09.832426"
"CHAYO","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.21206",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.71","10.37",NULL,"0.05000000074505806",NULL,NULL,NULL,NULL,"2025-03-17 01:32:11.995771"
"CHEWA","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.23","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:14.174079"
"CHG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.08775",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.68","21.43",NULL,"3.7200000286102295",NULL,NULL,NULL,NULL,"2025-03-17 01:32:16.3606"
"CHIC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0196",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:18.548967"
"CHO","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.3478",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.51","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:20.709989"
"CHOTI","STOCK","CS","Open1",0,NULL,NULL,NULL,"-17.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:22.905756"
"CHOW","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.18484",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.49","7.03",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:25.072485"
"CI","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.2478",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.39","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:27.228986"
"CIG","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.12685",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.33","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:29.401143"
"CIMBT","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.08191",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.48","8.55",NULL,"5.710000038146973",NULL,NULL,NULL,NULL,"2025-03-17 01:32:31.578669"
"CITY","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.01822",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.39","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:33.753481"
"CIVIL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.16412",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","9.69",NULL,"1.2599999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:32:35.920871"
"CK","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.85376",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.97","17.46",NULL,"2.009999990463257",NULL,NULL,NULL,NULL,"2025-03-17 01:32:38.09931"
"CKP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.165",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.76","15.84",NULL,"3.240000009536743",NULL,NULL,NULL,NULL,"2025-03-17 01:32:40.327214"
"CM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.47","11.98",NULL,"5.920000076293945",NULL,NULL,NULL,NULL,"2025-03-17 01:32:42.492885"
"CMAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.26212",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.87","8.7",NULL,"5.260000228881836",NULL,NULL,NULL,NULL,"2025-03-17 01:32:44.643771"
"CMC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.1937",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.47","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:46.820273"
"CMO","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.23463",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.01","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:32:49.005506"
"CMR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.49","43.05",NULL,"3.619999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:32:51.183344"
"CNT","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.04852",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","19.99",NULL,"4.119999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:32:53.362151"
"COCOCO","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.46693",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.78","14.88",NULL,"4.320000171661377",NULL,NULL,NULL,NULL,"2025-03-17 01:32:55.559894"
"COLOR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.06295",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.74","16.84",NULL,"4.71999979019165",NULL,NULL,NULL,NULL,"2025-03-17 01:32:57.750825"
"COM7","STOCK","CS","Open1",200,NULL,"20.5","0.1","1.39",NULL,NULL,NULL,"20.5",NULL,NULL,NULL,"20.5",NULL,"20.5",NULL,NULL,"5.33","14.1","0.49","4.340000152587891",NULL,NULL,NULL,NULL,"2025-03-17 01:32:59.918377"
"COMAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.3327",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.28","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:33:02.117823"
"CPALL","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3.59","17.99",NULL,"2.6600000858306885",NULL,NULL,NULL,NULL,"2025-03-17 01:33:04.335601"
"CPANEL","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.09","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:33:06.492793"
"CPAXT","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.94","26.39",NULL,"1.9800000190734863",NULL,NULL,NULL,NULL,"2025-03-17 01:33:08.684253"
"CPF","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.81","10.2",NULL,"4.130000114440918",NULL,NULL,NULL,NULL,"2025-03-17 01:33:10.891945"
"CPH","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.01007",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.28","7.67",NULL,"9.680000305175781",NULL,NULL,NULL,NULL,"2025-03-17 01:33:13.091103"
"CPI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.50666",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.65","5.84",NULL,"7.429999828338623",NULL,NULL,NULL,NULL,"2025-03-17 01:33:15.363493"
"CPL","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.18151",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.48","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:33:17.548871"
"CPN","STOCK","CS","Open1",0,NULL,NULL,NULL,"3.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.26","13.62",NULL,"4.139999866485596",NULL,NULL,NULL,NULL,"2025-03-17 01:33:19.725332"
"CPNCG","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.6",NULL,NULL,"13.369999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:33:21.920698"
"CPNREIT","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.99",NULL,NULL,"5.269999980926514",NULL,NULL,NULL,NULL,"2025-03-17 01:33:24.110096"
"CPR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.11732",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.02","22.16",NULL,"32.0",NULL,NULL,NULL,NULL,"2025-03-17 01:33:26.291434"
"CPT","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0794",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.89","12.21",NULL,"2.5799999237060547",NULL,NULL,NULL,NULL,"2025-03-17 01:33:28.465421"
"CPTREIT","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.44",NULL,NULL,"1.3799999952316284",NULL,NULL,NULL,NULL,"2025-03-17 01:33:30.698325"
"CPW","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.17295",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.44","11.8",NULL,"7.840000152587891",NULL,NULL,NULL,NULL,"2025-03-17 01:33:32.880102"
